"date","year","month","day","4314002"
1989-09-01,1989,9,1,5.78379640466667
1989-10-01,1989,10,1,11.4678053903226
1989-11-01,1989,11,1,12.7559507133333
1989-12-01,1989,12,1,14.4181877096774
1990-01-01,1990,1,1,16.6755034193548
1990-02-01,1990,2,1,15.4118518928571
1990-03-01,1990,3,1,14.0951008129032
1990-04-01,1990,4,1,11.0332702566667
1990-05-01,1990,5,1,10.309714016129
1990-06-01,1990,6,1,9.28564159333333
1990-07-01,1990,7,1,6.08425234548387
1990-08-01,1990,8,1,9.52128137096774
1990-09-01,1990,9,1,7.63761537
1990-10-01,1990,10,1,10.1476512129032
1990-11-01,1990,11,1,13.65136432
1990-12-01,1990,12,1,16.1942834322581
1991-01-01,1991,1,1,16.5352312580645
1991-02-01,1991,2,1,16.7306243214286
1991-03-01,1991,3,1,15.8522415483871
1991-04-01,1991,4,1,12.59866784
1991-05-01,1991,5,1,10.7960869548387
1991-06-01,1991,6,1,5.812000383
1991-07-01,1991,7,1,4.82100974335484
1991-08-01,1991,8,1,6.21246369870968
1991-09-01,1991,9,1,9.22362248
1991-10-01,1991,10,1,9.51732205290322
1991-11-01,1991,11,1,12.0628484033333
1991-12-01,1991,12,1,12.746609616129
1992-01-01,1992,1,1,16.3821389354839
1992-02-01,1992,2,1,15.2881481724138
1992-03-01,1992,3,1,14.4972251483871
1992-04-01,1992,4,1,10.4046014466667
1992-05-01,1992,5,1,6.56922384709677
1992-06-01,1992,6,1,4.44869680846667
1992-07-01,1992,7,1,4.14430717322581
1992-08-01,1992,8,1,6.91600562032258
1992-09-01,1992,9,1,8.23052391666667
1992-10-01,1992,10,1,11.3578939709677
1992-11-01,1992,11,1,12.0490902966667
1992-12-01,1992,12,1,14.3605540322581
1993-01-01,1993,1,1,16.6620931612903
1993-02-01,1993,2,1,15.7307761071429
1993-03-01,1993,3,1,15.6495324516129
1993-04-01,1993,4,1,12.0558380566667
1993-05-01,1993,5,1,6.84708937516129
1993-06-01,1993,6,1,7.95141903333333
1993-07-01,1993,7,1,6.10205753225806
1993-08-01,1993,8,1,7.90398584370968
1993-09-01,1993,9,1,7.07498436233333
1993-10-01,1993,10,1,9.94120295483871
1993-11-01,1993,11,1,12.64154057
1993-12-01,1993,12,1,15.5538669677419
1994-01-01,1994,1,1,16.775993516129
1994-02-01,1994,2,1,15.41605425
1994-03-01,1994,3,1,15.5682156774194
1994-04-01,1994,4,1,12.6290003333333
1994-05-01,1994,5,1,11.4364358483871
1994-06-01,1994,6,1,9.53892497666667
1994-07-01,1994,7,1,5.99957847374194
1994-08-01,1994,8,1,7.37640490129032
1994-09-01,1994,9,1,11.1434169833333
1994-10-01,1994,10,1,10.6838511
1994-11-01,1994,11,1,13.0073740866667
1994-12-01,1994,12,1,16.9019803870968
1995-01-01,1995,1,1,16.6709626451613
1995-02-01,1995,2,1,14.7677779642857
1995-03-01,1995,3,1,15.0999005967742
1995-04-01,1995,4,1,13.2478698633333
1995-05-01,1995,5,1,12.6262236806452
1995-06-01,1995,6,1,8.98711559666667
1995-07-01,1995,7,1,4.68265798096774
1995-08-01,1995,8,1,6.68984602322581
1995-09-01,1995,9,1,9.14928237333333
1995-10-01,1995,10,1,10.8761464483871
1995-11-01,1995,11,1,13.6388373333333
1995-12-01,1995,12,1,15.4238416451613
1996-01-01,1996,1,1,14.1887966451613
1996-02-01,1996,2,1,16.035817
1996-03-01,1996,3,1,14.5173881935484
1996-04-01,1996,4,1,10.97253969
1996-05-01,1996,5,1,10.9878663
1996-06-01,1996,6,1,7.255621443
1996-07-01,1996,7,1,7.17298044548387
1996-08-01,1996,8,1,6.49363322967742
1996-09-01,1996,9,1,9.2314493
1996-10-01,1996,10,1,11.4380053709677
1996-11-01,1996,11,1,14.3439975
1996-12-01,1996,12,1,14.9489421032258
1997-01-01,1997,1,1,16.9333499032258
1997-02-01,1997,2,1,16.8830415714286
1997-03-01,1997,3,1,14.9660830258065
1997-04-01,1997,4,1,14.4954564866667
1997-05-01,1997,5,1,11.0732002387097
1997-06-01,1997,6,1,3.397472922
1997-07-01,1997,7,1,7.36513675483871
1997-08-01,1997,8,1,6.3857587516129
1997-09-01,1997,9,1,7.22502685333333
1997-10-01,1997,10,1,6.94880957419355
1997-11-01,1997,11,1,11.3315366366667
1997-12-01,1997,12,1,14.3300132129032
1998-01-01,1998,1,1,18.4951696129032
1998-02-01,1998,2,1,14.9051221071429
1998-03-01,1998,3,1,14.7129006774194
1998-04-01,1998,4,1,10.3011096766667
1998-05-01,1998,5,1,8.86418238709677
1998-06-01,1998,6,1,6.720576655
1998-07-01,1998,7,1,6.67857
1998-08-01,1998,8,1,7.34099011096774
1998-09-01,1998,9,1,7.34556774333333
1998-10-01,1998,10,1,12.2823419580645
1998-11-01,1998,11,1,13.6219870066667
1998-12-01,1998,12,1,15.2165214193548
1999-01-01,1999,1,1,15.1810008064516
1999-02-01,1999,2,1,17.12753025
1999-03-01,1999,3,1,14.3614458064516
1999-04-01,1999,4,1,12.26668599
1999-05-01,1999,5,1,10.9358905774194
1999-06-01,1999,6,1,7.21031530666667
1999-07-01,1999,7,1,6.03868707322581
1999-08-01,1999,8,1,8.45950749516129
1999-09-01,1999,9,1,7.46748724866667
1999-10-01,1999,10,1,10.1995361612903
1999-11-01,1999,11,1,11.7264417933333
1999-12-01,1999,12,1,14.4535783225806
2000-01-01,2000,1,1,16.6183776774194
2000-02-01,2000,2,1,15.3164735862069
2000-03-01,2000,3,1,14.2479413548387
2000-04-01,2000,4,1,13.11996764
2000-05-01,2000,5,1,8.03834273870968
2000-06-01,2000,6,1,4.59803803273333
2000-07-01,2000,7,1,4.47409617354839
2000-08-01,2000,8,1,5.84576448096774
2000-09-01,2000,9,1,6.41879032166667
2000-10-01,2000,10,1,11.4324711774194
2000-11-01,2000,11,1,11.1061673
2000-12-01,2000,12,1,14.8564005806452
2001-01-01,2001,1,1,16.2116679032258
2001-02-01,2001,2,1,17.7976361785714
2001-03-01,2001,3,1,14.7595952903226
2001-04-01,2001,4,1,11.6508616133333
2001-05-01,2001,5,1,7.28806611290323
2001-06-01,2001,6,1,8.37845623333333
